ObjectID,Pair,i,j,Distance_Meters_dij,dij,popi,popj,pij20,pij60,pij140,Mij_10%_20mi,Mij_10%_60mi,Mij_10%_140mi,Mij_30%_20mi,Mij_30%_60mi,Mij_30%_140mi,Mij_50%_20mi,Mij_50%_60mi,Mij_50%_140mi,Real_mij,Mij_R
9651,58 - 62,58,62,25297.85,15.72,12414,1685,0.002751149,0.001110758,0.000970038,3,1,1,10,4,4,17,7,6,1,5
9652,58 - 84,58,84,25901.53,16.09,12414,34491,0.055001967,0.022206672,0.019393357,68,28,24,205,83,72,341,138,120,0,0
9653,58 - 89,58,89,26183.21,16.27,12414,6358,0.010029876,0.004049495,0.003536473,12,5,4,37,15,13,62,25,22,0,0
9654,58 - 49,58,49,26294.47,16.34,12414,1790,0.002811814,0.001135251,0.000991428,3,1,1,10,4,4,17,7,6,0,0
9655,58 - 68,58,68,26413.89,16.41,12414,11884,0.018583529,0.007502974,0.006552439,23,9,8,69,28,24,115,47,41,0,0
9656,58 - 27,58,27,27885.14,17.33,12414,1933,0.002863234,0.001156011,0.001009559,4,1,1,11,4,4,18,7,6,0,0
9657,58 - 81,58,81,28231.04,17.54,12414,11375,0.016642648,0.006719356,0.005868096,21,8,7,62,25,22,103,42,36,0,0
9658,58 - 67,58,67,28436.54,17.67,12414,10834,0.015736565,0.006353531,0.005548616,20,8,7,59,24,21,98,39,34,0,0
9659,58 - 50,58,50,29132.35,18.10,12414,1853,0.002627228,0.001060725,0.000926344,3,1,1,10,4,3,16,7,6,1,5
9660,58 - 86,58,86,30909.14,19.21,12414,122587,0.163815646,0.066139458,0.057760395,203,82,72,610,246,215,1017,411,359,0,0
9661,58 - 70,58,70,31328.85,19.47,12414,840,0.001107472,0.000447134,0.000390488,1,1,0,4,2,1,7,3,2,0,0
9662,58 - 25,58,25,31625.76,19.65,12414,15936,0.020813073,0.008403137,0.007338562,26,10,9,78,31,27,129,52,46,0,0
9663,58 - 41,58,41,33205.55,20.63,12414,2889,0,0.001450908,0.001267096,0,2,2,0,5,5,0,9,8,0,0
9664,58 - 82,58,82,33471.37,20.80,12414,44466,0,0.022154279,0.019347602,0,28,24,0,83,72,0,138,120,0,0
9665,58 - 47,58,47,33479.83,20.80,12414,5100,0,0.002540329,0.0022185,0,3,3,0,9,8,0,16,14,0,0
9666,58 - 108,58,108,34359.47,21.35,12414,12854,0,0.006238712,0.005448344,0,8,7,0,23,20,0,39,34,0,0
9667,58 - 99,58,99,34660.11,21.54,12414,26082,0,0.012549143,0.01095932,0,16,14,0,47,41,0,78,68,0,0
9668,58 - 53,58,53,35340.03,21.96,12414,4204,0,0.001983805,0.001732481,0,2,2,0,7,6,0,12,11,0,0
9669,58 - 24,58,24,35688.91,22.18,12414,2537,0,0.001185469,0.001035285,0,1,1,0,4,4,0,7,6,0,0
9670,58 - 115,58,115,36469.52,22.66,12414,9305,0,0.004254901,0.003715857,0,5,5,0,16,14,0,26,23,0,0
9671,58 - 101,58,101,36818.05,22.88,12414,12876,0,0.005832078,0.005093225,0,7,6,0,22,19,0,36,32,0,0
9672,58 - 98,58,98,36977.22,22.98,12414,62939,0,0.028384989,0.024788957,0,35,31,0,106,92,0,176,154,0,0
9673,58 - 100,58,100,37580.14,23.35,12414,28760,0,0.012762438,0.011145593,0,16,14,0,48,42,0,79,69,0,0
9674,58 - 93,58,93,37922.83,23.56,12414,20145,0,0.008858692,0.007736404,0,11,10,0,33,29,0,55,48,0,0
9675,58 - 46,58,46,37927.78,23.57,12414,8280,0,0.003640625,0.003179403,0,5,4,0,14,12,0,23,20,0,0
9676,58 - 37,58,37,38011.78,23.62,12414,39136,0,0.017169647,0.014994462,0,21,19,0,64,56,0,107,93,0,0
9677,58 - 66,58,66,38231.76,23.76,12414,7862,0,0.003429351,0.002994894,0,4,4,0,13,11,0,21,19,0,0
9678,58 - 75,58,75,39231.95,24.38,12414,21301,0,0.009054474,0.007907383,0,11,10,0,34,29,0,56,49,0,0
9679,58 - 91,58,91,39366.90,24.46,12414,30112,0,0.012755911,0.011139893,0,16,14,0,48,41,0,79,69,0,0
9680,58 - 32,58,32,39494.42,24.54,12414,4248,0,0.001793709,0.001566468,0,2,2,0,7,6,0,11,10,0,0
9681,58 - 40,58,40,40677.15,25.28,12414,4123,0,0.001690308,0.001476167,0,2,2,0,6,5,0,10,9,0,0
9682,58 - 52,58,52,42734.82,26.55,12414,15173,0,0.005920968,0.005170853,0,7,6,0,22,19,0,37,32,0,0
9683,58 - 104,58,104,42920.78,26.67,12414,13905,0,0.005402646,0.004718197,0,7,6,0,20,18,0,34,29,0,0
9684,58 - 107,58,107,43398.73,26.97,12414,8988,0,0.003453736,0.00301619,0,4,4,0,13,11,0,21,19,0,0
9685,58 - 90,58,90,44735.45,27.80,12414,72453,0,0.027008947,0.023587243,0,34,29,0,101,88,0,168,146,0,0
9686,58 - 97,58,97,45058.40,28.00,12414,15743,0,0.005826596,0.005088437,0,7,6,0,22,19,0,36,32,0,0
9687,58 - 113,58,113,45993.79,28.58,12414,46146,0,0.016731619,0.014611927,0,21,18,0,62,54,0,104,91,0,0
9688,58 - 79,58,79,46307.72,28.77,12414,5147,0,0.001853548,0.001618726,0,2,2,0,7,6,0,12,10,0,0
9689,58 - 34,58,34,46744.96,29.05,12414,18716,0,0.006676999,0.005831105,0,8,7,0,25,22,0,41,36,0,0
9690,58 - 83,58,83,46768.21,29.06,12414,25506,0,0.009094834,0.007942629,0,11,10,0,34,30,0,56,49,0,0
9691,58 - 51,58,51,46984.28,29.19,12414,17287,0,0.006135785,0.005358456,0,8,7,0,23,20,0,38,33,0,0
9692,58 - 54,58,54,47615.91,29.59,12414,9395,0,0.003290393,0.00287354,0,4,4,0,12,11,0,20,18,0,0
9693,58 - 39,58,39,47730.25,29.66,12414,4638,0,0.001620467,0.001415173,0,2,2,0,6,5,0,10,9,0,0
9694,58 - 73,58,73,47809.56,29.71,12414,18302,0,0.006383913,0.005575149,0,8,7,0,24,21,0,40,35,0,0
9695,58 - 28,58,28,48303.82,30.01,12414,11591,0,0.004001682,0.003494718,0,5,4,0,15,13,0,25,22,0,0
9696,58 - 74,58,74,49217.16,30.58,12414,20432,0,0.00692305,0.006045984,0,9,8,0,26,23,0,43,38,0,0
9697,58 - 94,58,94,49743.26,30.91,12414,24979,0,0.008374212,0.007313302,0,10,9,0,31,27,0,52,45,0,0
9698,58 - 92,58,92,50313.87,31.26,12414,17623,0,0.005841108,0.005101111,0,7,6,0,22,19,0,36,32,0,0
9699,58 - 33,58,33,50470.77,31.36,12414,2338,0,0.000772516,0.000674648,0,1,1,0,3,3,0,5,4,0,0
9700,58 - 64,58,64,50759.02,31.54,12414,9395,0,0.003086645,0.002695605,0,4,3,0,11,10,0,19,17,0,0
9701,58 - 63,58,63,51576.45,32.05,12414,3780,0,0.001222203,0.001067365,0,2,1,0,5,4,0,8,7,0,0
9702,58 - 112,58,112,51886.32,32.24,12414,4380,0,0.001407746,0.001229402,0,2,2,0,5,5,0,9,8,0,0
9703,58 - 31,58,31,53052.73,32.97,12414,14736,0,0.004632069,0.004045242,0,6,5,0,17,15,0,29,25,0,0
9704,58 - 102,58,102,54266.14,33.72,12414,4229,0,0.001299606,0.001134962,0,2,1,0,5,4,0,8,7,0,0
9705,58 - 85,58,85,55040.81,34.20,12414,11375,0,0.003446432,0.003009811,0,4,4,0,13,11,0,21,19,0,0
9706,58 - 43,58,43,55723.39,34.62,12414,2535,0,0.000758654,0.000662541,0,1,1,0,3,2,0,5,4,0,0
9707,58 - 78,58,78,55751.84,34.64,12414,10270,0,0.003071952,0.002682773,0,4,3,0,11,10,0,19,17,0,0
9708,58 - 76,58,76,55829.76,34.69,12414,60032,0,0.017931647,0.015659926,0,22,19,0,67,58,0,111,97,1,5
9709,58 - 110,58,110,55904.66,34.74,12414,8222,0,0.002452633,0.002141914,0,3,3,0,9,8,0,15,13,0,0
9710,58 - 106,58,106,56019.43,34.81,12414,7195,0,0.00214188,0.00187053,0,3,2,0,8,7,0,13,12,0,0
9711,58 - 153,58,153,56124.90,34.87,12414,59540,0,0.017691162,0.015449908,0,22,19,0,66,58,0,110,96,0,0
9712,58 - 95,58,95,57219.36,35.55,12414,43807,0,0.012767435,0.011149957,0,16,14,0,48,42,0,79,69,0,0
9713,58 - 105,58,105,58066.56,36.08,12414,4463,0,0.001281752,0.001119369,0,2,1,0,5,4,0,8,7,0,0
9714,58 - 77,58,77,58442.20,36.31,12414,9665,0,0.002757899,0.002408507,0,3,3,0,10,9,0,17,15,0,0
9715,58 - 26,58,26,59141.59,36.75,12414,18645,0,0.005257418,0.004591367,0,7,6,0,20,17,0,33,28,1,5
9716,58 - 109,58,109,59345.34,36.88,12414,6674,0,0.001875438,0.001637843,0,2,2,0,7,6,0,12,10,0,0
9717,58 - 44,58,44,60422.82,37.54,12414,18887,0,0.005212728,0.004552339,0,6,6,0,19,17,0,32,28,0,0
9718,58 - 35,58,35,61104.45,37.97,12414,26939,0,0.007352106,0.006420683,0,9,8,0,27,24,0,46,40,0,0
9719,58 - 38,58,38,62283.92,38.70,12414,7366,0,0.001972236,0.001722378,0,2,2,0,7,6,0,12,11,0,0
9720,58 - 128,58,128,62839.38,39.05,12414,6685,0,0.001774078,0.001549324,0,2,2,0,7,6,0,11,10,0,0
9721,58 - 36,58,36,63128.79,39.23,12414,5243,0,0.001385018,0.001209553,0,2,2,0,5,5,0,9,8,0,0
9722,58 - 29,58,29,63393.32,39.39,12414,38692,0,0.01017843,0.008888947,0,13,11,0,38,33,0,63,55,0,0
9723,58 - 165,58,165,63612.45,39.53,12414,44535,0,0.011675149,0.01019605,0,14,13,0,43,38,0,72,63,0,0
9724,58 - 111,58,111,63815.83,39.65,12414,6370,0,0.001664616,0.00145373,0,2,2,0,6,5,0,10,9,0,0
9725,58 - 114,58,114,64444.27,40.04,12414,10087,0,0.002610242,0.002279556,0,3,3,0,10,8,0,16,14,0,0
9726,58 - 132,58,132,64549.27,40.11,12414,11645,0,0.003008509,0.002627367,0,4,3,0,11,10,0,19,16,0,0
9727,58 - 117,58,117,65232.82,40.53,12414,3624,0,0.000926457,0.000809086,0,1,1,0,3,3,0,6,5,1,5
9728,58 - 168,58,168,65639.52,40.79,12414,16649,0,0.004229859,0.003693987,0,5,5,0,16,14,0,26,23,0,0
9729,58 - 87,58,87,65927.68,40.97,12414,2120,0,0.000536255,0.000468318,0,1,1,0,2,2,0,3,3,0,0
9730,58 - 124,58,124,67644.45,42.03,12414,5430,0,0.001338662,0.001169069,0,2,1,0,5,4,0,8,7,0,0
9731,58 - 147,58,147,67848.10,42.16,12414,29179,0,0.007171926,0.006263331,0,9,8,0,27,23,0,45,39,0,0
9732,58 - 42,58,42,67988.74,42.25,12414,18449,0,0.004525212,0.003951923,0,6,5,0,17,15,0,28,25,1,5
9733,58 - 136,58,136,68194.84,42.37,12414,7560,0,0.00184873,0.001614518,0,2,2,0,7,6,0,11,10,0,0
9734,58 - 116,58,116,68624.45,42.64,12414,6914,0,0.001680171,0.001467314,0,2,2,0,6,5,0,10,9,0,0
9735,58 - 103,58,103,70077.05,43.54,12414,12950,0,0.003081748,0.002691328,0,4,3,0,11,10,0,19,17,0,0
9736,58 - 152,58,152,70708.05,43.94,12414,18106,0,0.004270284,0.003729291,0,5,5,0,16,14,0,27,23,1,5
9737,58 - 158,58,158,71133.73,44.20,12414,14158,0,0.00331917,0.002898671,0,4,4,0,12,11,0,21,18,0,0
9738,58 - 150,58,150,71192.99,44.24,12414,22216,0,0.005203933,0.004544658,0,6,6,0,19,17,0,32,28,0,0
9739,58 - 166,58,166,72750.57,45.21,12414,108093,0,0.024777887,0.021638831,0,31,27,0,92,81,0,154,134,0,0
9740,58 - 159,58,159,72780.31,45.22,12414,23691,0,0.005428409,0.004740696,0,7,6,0,20,18,0,34,29,0,0
9741,58 - 162,58,162,73146.58,45.45,12414,9790,0,0.002231987,0.001949222,0,3,2,0,8,7,0,14,12,0,0
9742,58 - 141,58,141,74120.31,46.06,12414,10655,0,0.002397283,0.002093577,0,3,3,0,9,8,0,15,13,0,0
9743,58 - 137,58,137,74288.90,46.16,12414,34228,0,0.007683529,0.006710119,0,10,8,0,29,25,0,48,42,0,0
9744,58 - 140,58,140,75472.33,46.90,12414,21641,0,0.004781814,0.004176016,0,6,5,0,18,16,0,30,26,0,0
9745,58 - 151,58,151,76667.60,47.64,12414,60940,0,0.013255426,0.011576125,0,16,14,0,49,43,0,82,72,0,0
9746,58 - 121,58,121,79114.57,49.16,12414,1405,0,0.000296158,0.000258638,0,0,0,0,1,1,0,2,2,0,0
9747,58 - 156,58,156,79266.17,49.25,12414,31288,0,0.006582533,0.005748606,0,8,7,0,25,21,0,41,36,0,0
9748,58 - 126,58,126,79777.80,49.57,12414,8127,0,0.001698835,0.001483614,0,2,2,0,6,6,0,11,9,0,0
9749,58 - 146,58,146,81141.04,50.42,12414,28005,0,0.0057557,0.005026523,0,7,6,0,21,19,0,36,31,0,0
9750,58 - 145,58,145,81232.77,50.48,12414,5479,0,0.001124794,0.000982297,0,1,1,0,4,4,0,7,6,0,0
9751,58 - 127,58,127,81492.68,50.64,12414,2262,0,0.000462889,0.000404247,0,1,1,0,2,2,0,3,3,0,0
9752,58 - 154,58,154,81666.25,50.75,12414,7731,0,0.001578688,0.001378687,0,2,2,0,6,5,0,10,9,0,0
9753,58 - 149,58,149,82818.91,51.46,12414,28699,0,0.005778836,0.005046728,0,7,6,0,22,19,0,36,31,0,0
9754,58 - 118,58,118,82892.58,51.51,12414,3422,0,0.000688442,0.000601225,0,1,1,0,3,2,0,4,4,0,0
9755,58 - 123,58,123,83323.67,51.77,12414,2879,0,0.000576204,0.000503206,0,1,1,0,2,2,0,4,3,0,0
9756,58 - 157,58,157,83385.81,51.81,12414,130418,0,0.026082457,0.022778128,0,32,28,0,97,85,0,162,141,0,0
9757,58 - 144,58,144,85115.72,52.89,12414,6182,0,0.001211218,0.001057772,0,2,1,0,5,4,0,8,7,0,0
9758,58 - 130,58,130,86349.83,53.66,12414,1640,0,0.000316727,0.000276602,0,0,0,0,1,1,0,2,2,0,0
9759,58 - 169,58,169,87311.53,54.25,12414,8805,0,0.001681748,0.001468691,0,2,2,0,6,5,0,10,9,0,0
9760,58 - 142,58,142,87547.67,54.40,12414,9537,0,0.001816646,0.001586499,0,2,2,0,7,6,0,11,10,0,0
9761,58 - 167,58,167,89369.34,55.53,12414,54879,0,0.01024049,0.008943145,0,13,11,0,38,33,0,64,56,0,0
9762,58 - 122,58,122,91160.67,56.64,12414,1368,0,0.000250254,0.00021855,0,0,0,0,1,1,0,2,1,1,5
9763,58 - 160,58,160,92182.75,57.28,12414,13949,0,0.002523461,0.002203769,0,3,3,0,9,8,0,16,14,0,0
9764,58 - 161,58,161,92438.51,57.44,12414,13226,0,0.002386045,0.002083762,0,3,3,0,9,8,0,15,13,0,0
9765,58 - 163,58,163,92906.60,57.73,12414,16509,0,0.002963312,0.002587896,0,4,3,0,11,10,0,18,16,0,0
9766,58 - 139,58,139,93064.29,57.83,12414,3434,0,0.000615347,0.00053739,0,1,1,0,2,2,0,4,3,0,0
9767,58 - 143,58,143,93626.45,58.18,12414,18721,0,0.003334522,0.002912079,0,4,4,0,12,11,0,21,18,1,5
9768,58 - 164,58,164,94059.06,58.45,12414,19656,0,0.003484959,0.003043457,0,4,4,0,13,11,0,22,19,0,0
9769,58 - 148,58,148,94356.64,58.63,12414,12515,0,0.00221188,0.001931662,0,3,2,0,8,7,0,14,12,1,5
9770,58 - 131,58,131,94690.19,58.84,12414,3254,0,0.000573081,0.000500478,0,1,1,0,2,2,0,4,3,0,0
9771,58 - 133,58,133,96228.02,59.79,12414,2160,0,0.000374331,0.000326907,0,0,0,0,1,1,0,2,2,0,0
9772,58 - 120,58,120,96873.37,60.19,12414,1055,0,0,0.000158606,0,0,0,0,0,1,0,0,1,0,0
9773,58 - 138,58,138,96879.33,60.20,12414,1399,0,0,0.00021031,0,0,0,0,0,1,0,0,1,0,0
9774,58 - 155,58,155,98529.94,61.22,12414,54661,0,0,0.008079454,0,0,10,0,0,30,0,0,50,0,0
9775,58 - 16,58,16,101075.86,62.81,12414,41097,0,0,0.005921549,0,0,7,0,0,22,0,0,37,0,0
9776,58 - 119,58,119,103292.61,64.18,12414,1641,0,0,0.000231373,0,0,0,0,0,1,0,0,1,0,0
9777,58 - 135,58,135,103593.78,64.37,12414,2703,0,0,0.000380001,0,0,0,0,0,1,0,0,2,0,0
9778,58 - 12,58,12,103991.05,64.62,12414,27774,0,0,0.003889691,0,0,5,0,0,14,0,0,24,0,0
9779,58 - 19,58,19,104644.61,65.02,12414,51967,0,0,0.007232416,0,0,9,0,0,27,0,0,45,0,0
9780,58 - 129,58,129,104717.15,65.07,12414,26974,0,0,0.003751459,0,0,5,0,0,14,0,0,23,0,0
9781,58 - 134,58,134,107465.19,66.78,12414,3598,0,0,0.000487603,0,0,1,0,0,2,0,0,3,0,0
9782,58 - 9,58,9,107733.71,66.94,12414,19470,0,0,0.002632007,0,0,3,0,0,10,0,0,16,0,0
9783,58 - 125,58,125,109147.54,67.82,12414,2785,0,0,0.000371607,0,0,0,0,0,1,0,0,2,0,0
9784,58 - 20,58,20,109672.60,68.15,12414,35802,0,0,0.004754248,0,0,6,0,0,18,0,0,30,0,0
9785,58 - 2,58,2,110309.85,68.54,12414,144900,0,0,0.019130518,0,0,24,0,0,71,0,0,119,0,0
9786,58 - 3,58,3,110399.67,68.60,12414,17002,0,0,0.002242874,0,0,3,0,0,8,0,0,14,0,0
9787,58 - 1,58,1,113229.29,70.36,12414,19714,0,0,0.002535646,0,0,3,0,0,9,0,0,16,0,0
9788,58 - 17,58,17,113976.28,70.82,12414,3614,0,0,0.000461792,0,0,1,0,0,2,0,0,3,0,0
9789,58 - 7,58,7,116329.23,72.28,12414,61952,0,0,0.007756023,0,0,10,0,0,29,0,0,48,0,0
9790,58 - 4,58,4,118074.42,73.37,12414,84730,0,0,0.010450908,0,0,13,0,0,39,0,0,65,0,0
9791,58 - 6,58,6,118226.73,73.46,12414,7517,0,0,0.00092598,0,0,1,0,0,3,0,0,6,0,0
9792,58 - 14,58,14,119688.87,74.37,12414,9125,0,0,0.001110329,0,0,1,0,0,4,0,0,7,0,0
9793,58 - 22,58,22,125677.63,78.09,12414,28115,0,0,0.003258013,0,0,4,0,0,12,0,0,20,0,0
9794,58 - 11,58,11,125872.64,78.21,12414,13877,0,0,0.001605598,0,0,2,0,0,6,0,0,10,0,0
9795,58 - 15,58,15,129455.37,80.44,12414,25008,0,0,0.0028134,0,0,3,0,0,10,0,0,17,0,0
9796,58 - 21,58,21,129602.49,80.53,12414,10247,0,0,0.001151479,0,0,1,0,0,4,0,0,7,0,0
9797,58 - 23,58,23,131881.78,81.95,12414,18397,0,0,0.002031584,0,0,3,0,0,8,0,0,13,0,0
9798,58 - 13,58,13,133416.97,82.90,12414,89047,0,0,0.009720326,0,0,12,0,0,36,0,0,60,0,0
9799,58 - 10,58,10,137675.29,85.55,12414,20213,0,0,0.002138196,0,0,3,0,0,8,0,0,13,0,0
9800,58 - 5,58,5,140720.62,87.44,12414,21753,0,0,0.002251304,0,0,3,0,0,8,0,0,14,0,0
9801,58 - 18,58,18,144829.69,89.99,12414,129775,0,0,0.013049867,0,0,16,0,0,49,0,0,81,0,0
9802,58 - 8,58,8,153441.97,95.34,12414,62727,0,0,0.005953646,0,0,7,0,0,22,0,0,37,0,0
9803,59 - 59,59,59,0.00,0.00,16299,16299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9804,59 - 69,59,69,8988.89,5.59,16299,14655,0.059745424,0.026798517,0.023440095,97,44,38,292,131,115,487,218,191,0,0
9805,59 - 71,59,71,9888.01,6.14,16299,29303,0.108599567,0.048711803,0.042607182,177,79,69,531,238,208,885,397,347,2,147
9806,59 - 67,59,67,11033.94,6.86,16299,10834,0.035981827,0.016139472,0.014116854,59,26,23,176,79,69,293,132,115,0,0
9807,59 - 81,59,81,11332.07,7.04,16299,11375,0.036784688,0.016499591,0.014431843,60,27,24,180,81,71,300,134,118,0,0
9808,59 - 68,59,68,15898.63,9.88,16299,11884,0.02739226,0.012286664,0.010746885,45,20,18,134,60,53,223,100,88,0,0
9809,59 - 96,59,96,16073.26,9.99,16299,26054,0.059401239,0.026644134,0.02330506,97,43,38,290,130,114,484,217,190,0,0
9810,59 - 82,59,82,16314.09,10.14,16299,44466,0.099882671,0.044801882,0.039187258,163,73,64,488,219,192,814,365,319,0,0
9811,59 - 88,59,88,18432.10,11.45,16299,57699,0.114714505,0.051454628,0.045006274,187,84,73,561,252,220,935,419,367,1,73
9812,59 - 56,59,56,19700.19,12.24,16299,4890,0.00909627,0.004080087,0.003568766,15,7,6,44,20,17,74,33,29,0,0
9813,59 - 58,59,58,20393.70,12.67,16299,12414,0.022306974,0.010005684,0.00875176,36,16,14,109,49,43,182,82,71,0,0
9814,59 - 72,59,72,20526.20,12.75,16299,5887,0.010510187,0.004714293,0.004123492,17,8,7,51,23,20,86,38,34,0,0
9815,59 - 101,59,101,20628.87,12.82,16299,12876,0.022873384,0.010259744,0.008973981,37,17,15,112,50,44,186,84,73,0,0
9816,59 - 100,59,100,24344.99,15.13,16299,28760,0.043291667,0.019418265,0.016984745,71,32,28,212,95,83,353,158,138,0,0
9817,59 - 55,59,55,24713.13,15.36,16299,3231,0.004791087,0.002149019,0.001879701,8,4,3,23,11,9,39,18,15,0,0
9818,59 - 80,59,80,24713.93,15.36,16299,49998,0.07413714,0.03325385,0.029086439,121,54,47,363,163,142,604,271,237,0,0
9819,59 - 61,59,61,25182.30,15.65,16299,25817,0.037569496,0.016851613,0.014739749,61,27,24,184,82,72,306,137,120,0,0
9820,59 - 70,59,70,27842.27,17.30,16299,840,0.001105604,0.000495913,0.000433765,2,1,1,5,2,2,9,4,4,0,0
9821,59 - 97,59,97,28116.77,17.47,16299,15743,0.020518569,0.009203504,0.00805011,33,15,13,100,45,39,167,75,66,0,0
9822,59 - 45,59,45,28557.54,17.74,16299,4261,0.005467838,0.002452572,0.002145213,9,4,3,27,12,10,45,20,17,0,0
9823,59 - 84,59,84,28740.54,17.86,16299,34491,0.043978038,0.019726133,0.017254031,72,32,28,215,96,84,358,161,141,0,0
9824,59 - 86,59,86,28865.20,17.94,16299,122587,0.155630525,0.069807308,0.061058975,254,114,100,761,341,299,1268,569,498,0,0
9825,59 - 79,59,79,30319.08,18.84,16299,5147,0.00622104,0.002790417,0.002440719,10,5,4,30,14,12,51,23,20,0,0
9826,59 - 60,59,60,32636.06,20.28,16299,9482,0,0.004775659,0.004177168,0,8,7,0,23,20,0,39,34,0,0
9827,59 - 75,59,75,33098.73,20.57,16299,21301,0,0.010578393,0.009252697,0,17,15,0,52,45,0,86,75,0,0
9828,59 - 57,59,57,33299.32,20.69,16299,5385,0,0.002658162,0.002325038,0,4,4,0,13,11,0,22,19,0,0
9829,59 - 99,59,99,33963.04,21.10,16299,26082,0,0.012623082,0.011041143,0,21,18,0,62,54,0,103,90,0,0
9830,59 - 89,59,89,34821.96,21.64,16299,6358,0,0.003001223,0.002625107,0,5,4,0,15,13,0,24,21,0,0
9831,59 - 98,59,98,34933.28,21.71,16299,62939,0,0.029614986,0.025903602,0,48,42,0,145,127,0,241,211,0,0
9832,59 - 48,59,48,34989.09,21.74,16299,2256,0,0.001059833,0.000927014,0,2,2,0,5,5,0,9,8,0,0
9833,59 - 49,59,49,35413.57,22.00,16299,1790,0,0.000830834,0.000726713,0,1,1,0,4,4,0,7,6,0,0
9834,59 - 65,59,65,37822.19,23.50,16299,24706,0,0.010737096,0.009391511,0,18,15,0,53,46,0,88,77,0,0
9835,59 - 93,59,93,38561.26,23.96,16299,20145,0,0.008587111,0.007510964,0,14,12,0,42,37,0,70,61,0,0
9836,59 - 91,59,91,38563.07,23.96,16299,30112,0,0.012835095,0.011226586,0,21,18,0,63,55,0,105,91,0,0
9837,59 - 85,59,85,39052.17,24.27,16299,11375,0,0.004787814,0.004187799,0,8,7,0,23,20,0,39,34,0,0
9838,59 - 94,59,94,39919.52,24.80,16299,24979,0,0.01028539,0.008996413,0,17,15,0,50,44,0,84,73,0,0
9839,59 - 66,59,66,40527.19,25.18,16299,7862,0,0.003188729,0.002789114,0,5,5,0,16,14,0,26,23,0,0
